1059465	chr4	236173	239001	HERVK-int	LTR	ERVK	17.2	37610	236040	236390	114.98089	236218	CTCF	hg19	GM12878	71523	29150	29500	236040	236390	8	9.05E-4
1060378	chr4	807817	808007	MER54B	LTR	ERVL	20.4	37622	807749	807999	44.14726	807884	CTCF	hg19	GM12878	71529	807749	807999	980942	981292	9	7.5E-5
1060378	chr4	807817	808007	MER54B	LTR	ERVL	20.4	47718	807645	808069	47.40658	807876	CTCF	hg19	K562	106673	807645	808069	980977	981247	6	0.043168
1060931	chr4	1261236	1262234	LTR13	LTR	ERVK	9.5	37641	1261805	1262155	49.254883	1261960	CTCF	hg19	GM12878	71540	1160996	1161200	1261805	1262155	43	0.0
1060931	chr4	1261236	1262234	LTR13	LTR	ERVK	9.5	37641	1261805	1262155	49.254883	1261960	CTCF	hg19	GM12878	71535	1124406	1124662	1261805	1262155	55	0.0
1060931	chr4	1261236	1262234	LTR13	LTR	ERVK	9.5	47744	1261709	1262133	63.492542	1261949	CTCF	hg19	K562	106681	1160938	1161517	1261709	1262133	15	1.0E-6
1060931	chr4	1261236	1262234	LTR13	LTR	ERVK	9.5	47744	1261709	1262133	63.492542	1261949	CTCF	hg19	K562	106675	1124379	1124940	1261709	1262133	17	0.0
1060972	chr4	1279622	1280477	LTR28C	LTR	ERV1	15.7	37642	1279970	1280320	64.71466	1280139	CTCF	hg19	GM12878	71536	1124406	1124662	1279970	1280320	36	0.0
1060972	chr4	1279622	1280477	LTR28C	LTR	ERV1	15.7	37642	1279970	1280320	64.71466	1280139	CTCF	hg19	GM12878	71532	1066660	1067010	1279970	1280320	5	0.00724
1060972	chr4	1279622	1280477	LTR28C	LTR	ERV1	15.7	47745	1279914	1280338	61.90815	1280139	CTCF	hg19	K562	106676	1124379	1124940	1279914	1280338	9	0.00168
1061219	chr4	1608327	1608743	L1MB3	LINE	L1	29.1	47763	1608382	1608639	101.74324	1608506	CTCF	hg19	K562	106685	1350038	1350358	1608382	1608639	11	1.0E-6
1061280	chr4	1663576	1663755	L1MD1	LINE	L1	29.3	47765	1663378	1663802	59.701267	1663613	CTCF	hg19	K562	106688	1663378	1663802	1727969	1728344	13	1.0E-6
1061416	chr4	1730990	1731758	LTR13	LTR	ERVK	11.7	37657	1731479	1731829	101.34001	1731660	CTCF	hg19	GM12878	71547	1695202	1695401	1731479	1731829	14	0.028621
1061416	chr4	1730990	1731758	LTR13	LTR	ERVK	11.7	37657	1731479	1731829	101.34001	1731660	CTCF	hg19	GM12878	71545	1350005	1350557	1731479	1731829	4	0.002295
1061657	chr4	1901009	1901218	MER20	DNA	hAT-Charlie	27.8	37665	1900995	1901245	194.23135	1901137	CTCF	hg19	GM12878	71552	1750357	1750707	1900995	1901245	20	1.1E-5
1061657	chr4	1901009	1901218	MER20	DNA	hAT-Charlie	27.8	37665	1900995	1901245	194.23135	1901137	CTCF	hg19	GM12878	71549	1748017	1748210	1900995	1901245	16	4.5E-5
1061657	chr4	1901009	1901218	MER20	DNA	hAT-Charlie	27.8	47787	1901002	1901284	183.75247	1901137	CTCF	hg19	K562	106694	1815638	1816062	1901002	1901284	8	0.043611
1061682	chr4	1914626	1915637	LTR13	LTR	ERVK	11.5	37667	1914828	1915032	73.75413	1914930	CTCF	hg19	GM12878	71554	1914828	1915032	2188098	2188448	15	0.0
1062115	chr4	2187648	2188957	L1MA4	LINE	L1	15.1	37672	2188098	2188448	75.207405	2188267	CTCF	hg19	GM12878	71555	2010867	2011083	2188098	2188448	13	5.0E-6
1062115	chr4	2187648	2188957	L1MA4	LINE	L1	15.1	37672	2188098	2188448	75.207405	2188267	CTCF	hg19	GM12878	71554	1914828	1915032	2188098	2188448	15	0.0
1062115	chr4	2187648	2188957	L1MA4	LINE	L1	15.1	37672	2188098	2188448	75.207405	2188267	CTCF	hg19	GM12878	71553	1750357	1750707	2188098	2188448	14	0.0
1062191	chr4	2221791	2222486	LTR41C	LTR	ERVL	26.5	37673	2221828	2222018	245.9365	2221919	CTCF	hg19	GM12878	71558	2221828	2222018	2464494	2464844	12	4.0E-6
1062191	chr4	2221791	2222486	LTR41C	LTR	ERVL	26.5	37673	2221828	2222018	245.9365	2221919	CTCF	hg19	GM12878	71557	2221828	2222018	2443443	2443706	32	0.0
1062191	chr4	2221791	2222486	LTR41C	LTR	ERVL	26.5	37673	2221828	2222018	245.9365	2221919	CTCF	hg19	GM12878	71556	2221828	2222018	2355921	2356271	19	0.0
1062191	chr4	2221791	2222486	LTR41C	LTR	ERVL	26.5	47804	2221736	2222060	229.91612	2221925	CTCF	hg19	K562	106697	2221736	2222060	2464493	2464763	12	1.0E-6
1062191	chr4	2221791	2222486	LTR41C	LTR	ERVL	26.5	47804	2221736	2222060	229.91612	2221925	CTCF	hg19	K562	106696	2221736	2222060	2443371	2443878	44	0.0
1062191	chr4	2221791	2222486	LTR41C	LTR	ERVL	26.5	47804	2221736	2222060	229.91612	2221925	CTCF	hg19	K562	106695	2221736	2222060	2355888	2356312	11	4.78E-4
1062434	chr4	2397578	2397668	MER20	DNA	hAT-Charlie	23.3	47813	2397384	2397808	25.4493	2397603	CTCF	hg19	K562	106699	2397384	2397808	2443371	2443878	12	0.02146
1063150	chr4	2714091	2714547	L1MC4	LINE	L1	27.2	37693	2714006	2714356	65.84754	2714186	CTCF	hg19	GM12878	71564	2537067	2537417	2714006	2714356	11	5.51E-4
1063150	chr4	2714091	2714547	L1MC4	LINE	L1	27.2	37693	2714006	2714356	65.84754	2714186	CTCF	hg19	GM12878	71563	2443443	2443706	2714006	2714356	6	0.049131
1063453	chr4	2873680	2873875	L2c	LINE	L2	23.1	47839	2873738	2873978	19.98424	2873858	CTCF	hg19	K562	106702	2765891	2766125	2873738	2873978	7	7.74E-4
1063596	chr4	2980073	2980385	MER65D	LTR	ERV1	13.6	37708	2980173	2980523	126.45622	2980321	CTCF	hg19	GM12878	71569	2980173	2980523	3039147	3039323	52	0.0
1063596	chr4	2980073	2980385	MER65D	LTR	ERV1	13.6	37708	2980173	2980523	126.45622	2980321	CTCF	hg19	GM12878	71567	2765891	2766087	2980173	2980523	10	0.009156
1063768	chr4	3049065	3049950	LTR13_	LTR	ERVK	11.7	37711	3049168	3049518	100.84647	3049332	CTCF	hg19	GM12878	71572	3049168	3049518	3108394	3108639	34	2.0E-6
1063768	chr4	3049065	3049950	LTR13_	LTR	ERVK	11.7	37711	3049168	3049518	100.84647	3049332	CTCF	hg19	GM12878	71571	3049168	3049518	3075274	3075478	29	2.1E-5
1063768	chr4	3049065	3049950	LTR13_	LTR	ERVK	11.7	47851	3049136	3049445	128.28508	3049302	CTCF	hg19	K562	106706	3049136	3049445	3445227	3445576	9	3.0E-6
1064234	chr4	3347772	3348889	MER101-int	LTR	ERV1	17.4	37720	3347811	3348161	165.53375	3347982	CTCF	hg19	GM12878	71576	3347811	3348161	3882368	3882785	7	1.5E-5
1064234	chr4	3347772	3348889	MER101-int	LTR	ERV1	17.4	37720	3347811	3348161	165.53375	3347982	CTCF	hg19	GM12878	71575	3347811	3348161	3482317	3482539	17	5.83E-4
1064234	chr4	3347772	3348889	MER101-int	LTR	ERV1	17.4	37720	3347811	3348161	165.53375	3347982	CTCF	hg19	GM12878	71574	3347811	3348161	3445270	3445497	167	0.0
1064234	chr4	3347772	3348889	MER101-int	LTR	ERV1	17.4	37720	3347811	3348161	165.53375	3347982	CTCF	hg19	GM12878	71573	3347811	3348161	3436609	3436826	34	0.0
1064234	chr4	3347772	3348889	MER101-int	LTR	ERV1	17.4	47864	3347877	3348402	126.58943	3348019	CTCF	hg19	K562	106711	3347877	3348402	3445227	3445576	24	0.0
1064899	chr4	3895060	3898896	HERVE-int	LTR	ERV1	10.3	37732	3895408	3895612	51.417778	3895510	CTCF	hg19	GM12878	71580	3895408	3895612	4109223	4109573	2	0.032817
1065095	chr4	4010434	4010528	MER91C	DNA	hAT-Tip100	26.6	47893	4010363	4010547	19.752268	4010455	CTCF	hg19	K562	106716	4010363	4010547	4109272	4109542	8	0.0
1065541	chr4	4254549	4254851	L1M5	LINE	L1	29.7	37738	4254443	4254793	116.95031	4254624	CTCF	hg19	GM12878	71583	4254443	4254793	4432350	4432700	6	0.003775
1065541	chr4	4254549	4254851	L1M5	LINE	L1	29.7	37738	4254443	4254793	116.95031	4254624	CTCF	hg19	GM12878	71582	4254443	4254793	4336979	4337329	59	0.0
1065541	chr4	4254549	4254851	L1M5	LINE	L1	29.7	47900	4254492	4254762	122.05207	4254633	CTCF	hg19	K562	106718	4254492	4254762	4432374	4432915	6	0.006658
1065541	chr4	4254549	4254851	L1M5	LINE	L1	29.7	47900	4254492	4254762	122.05207	4254633	CTCF	hg19	K562	106717	4254492	4254762	4336987	4337280	45	0.0
1065559	chr4	4262054	4262183	L1M5	LINE	L1	24.6	37739	4261941	4262291	73.09801	4262103	CTCF	hg19	GM12878	71584	4261941	4262291	4336979	4337329	17	9.0E-6
1065559	chr4	4262054	4262183	L1M5	LINE	L1	24.6	47901	4261871	4262295	102.67627	4262098	CTCF	hg19	K562	106720	4261871	4262295	4432374	4432915	7	7.9E-5
1065559	chr4	4262054	4262183	L1M5	LINE	L1	24.6	47901	4261871	4262295	102.67627	4262098	CTCF	hg19	K562	106719	4261871	4262295	4336987	4337280	10	0.015036
1065580	chr4	4273410	4274047	L1MD1	LINE	L1	20.2	47902	4273633	4274057	47.25662	4273833	CTCF	hg19	K562	106721	4273633	4274057	4336987	4337280	8	0.014761
1065713	chr4	4336463	4337463	LTR13	LTR	ERVK	10.3	37741	4336979	4337329	134.3672	4337157	CTCF	hg19	GM12878	71584	4261941	4262291	4336979	4337329	17	9.0E-6
1065713	chr4	4336463	4337463	LTR13	LTR	ERVK	10.3	37741	4336979	4337329	134.3672	4337157	CTCF	hg19	GM12878	71582	4254443	4254793	4336979	4337329	59	0.0
1065713	chr4	4336463	4337463	LTR13	LTR	ERVK	10.3	47904	4336987	4337280	153.73595	4337152	CTCF	hg19	K562	106721	4273633	4274057	4336987	4337280	8	0.014761
1065713	chr4	4336463	4337463	LTR13	LTR	ERVK	10.3	47904	4336987	4337280	153.73595	4337152	CTCF	hg19	K562	106719	4261871	4262295	4336987	4337280	10	0.015036
1065713	chr4	4336463	4337463	LTR13	LTR	ERVK	10.3	47904	4336987	4337280	153.73595	4337152	CTCF	hg19	K562	106717	4254492	4254762	4336987	4337280	45	0.0
1065883	chr4	4412589	4412882	AluSx	SINE	Alu	10.9	47907	4412501	4412925	18.687433	4412713	CTCF	hg19	K562	106715	3944256	3944526	4412501	4412925	2	0.049049
1065904	chr4	4432496	4432692	MIRb	SINE	MIR	31.9	37743	4432350	4432700	127.18734	4432513	CTCF	hg19	GM12878	71583	4254443	4254793	4432350	4432700	6	0.003775
1065904	chr4	4432496	4432692	MIRb	SINE	MIR	31.9	47908	4432374	4432915	131.73035	4432537	CTCF	hg19	K562	106720	4261871	4262295	4432374	4432915	7	7.9E-5
1065904	chr4	4432496	4432692	MIRb	SINE	MIR	31.9	47908	4432374	4432915	131.73035	4432537	CTCF	hg19	K562	106718	4254492	4254762	4432374	4432915	6	0.006658
1066467	chr4	4691417	4691974	MLT1F2	LTR	ERVL-MaLR	21.6	37753	4691476	4691826	42.84079	4691647	CTCF	hg19	GM12878	71595	4691476	4691826	4882272	4882622	6	0.029328
1066467	chr4	4691417	4691974	MLT1F2	LTR	ERVL-MaLR	21.6	37753	4691476	4691826	42.84079	4691647	CTCF	hg19	GM12878	71594	4691476	4691826	4763297	4763647	11	0.003399
1066855	chr4	4882348	4883299	HAL1	LINE	L1	29.7	37758	4882272	4882622	52.98936	4882437	CTCF	hg19	GM12878	71595	4691476	4691826	4882272	4882622	6	0.029328
1066855	chr4	4882348	4883299	HAL1	LINE	L1	29.7	37758	4882272	4882622	52.98936	4882437	CTCF	hg19	GM12878	71593	4679988	4680338	4882272	4882622	5	0.01864
1066855	chr4	4882348	4883299	HAL1	LINE	L1	29.7	37758	4882272	4882622	52.98936	4882437	CTCF	hg19	GM12878	71592	4670915	4671265	4882272	4882622	8	8.0E-5
1066855	chr4	4882348	4883299	HAL1	LINE	L1	29.7	37758	4882272	4882622	52.98936	4882437	CTCF	hg19	GM12878	71590	4490217	4490395	4882272	4882622	35	0.0
1066855	chr4	4882348	4883299	HAL1	LINE	L1	29.7	37758	4882272	4882622	52.98936	4882437	CTCF	hg19	GM12878	71585	4482257	4482607	4882272	4882622	6	3.0E-6
1066855	chr4	4882348	4883299	HAL1	LINE	L1	29.7	47924	4882252	4882676	64.421295	4882446	CTCF	hg19	K562	106726	4680006	4680278	4882252	4882676	4	0.015976
1066855	chr4	4882348	4883299	HAL1	LINE	L1	29.7	47924	4882252	4882676	64.421295	4882446	CTCF	hg19	K562	106723	4490152	4490427	4882252	4882676	10	0.0
1066909	chr4	4903651	4904051	THE1D	LTR	ERVL-MaLR	15.6	47926	4903642	4904066	34.063763	4903827	CTCF	hg19	K562	106729	4903642	4904066	5814703	5814973	2	0.018715
1067406	chr4	5144446	5144828	MLT2D	LTR	ERVL	18.2	37763	5144531	5144881	40.044605	5144690	CTCF	hg19	GM12878	71602	5052130	5052480	5144531	5144881	6	0.003588
1067406	chr4	5144446	5144828	MLT2D	LTR	ERVL	18.2	37763	5144531	5144881	40.044605	5144690	CTCF	hg19	GM12878	71596	4996913	4997099	5144531	5144881	6	0.0149
1067406	chr4	5144446	5144828	MLT2D	LTR	ERVL	18.2	47933	5144455	5144879	90.03684	5144681	CTCF	hg19	K562	106734	4996857	4997177	5144455	5144879	24	0.0
1067835	chr4	5379654	5379922	MER113	DNA	hAT-Charlie	26.9	47935	5379779	5380049	105.39093	5379918	CTCF	hg19	K562	106739	5052206	5052476	5379779	5380049	12	0.0
1067835	chr4	5379654	5379922	MER113	DNA	hAT-Charlie	26.9	47935	5379779	5380049	105.39093	5379918	CTCF	hg19	K562	106735	4996857	4997177	5379779	5380049	15	0.0
1067835	chr4	5379654	5379922	MER113	DNA	hAT-Charlie	26.9	47935	5379779	5380049	105.39093	5379918	CTCF	hg19	K562	106727	4890469	4890893	5379779	5380049	4	3.0E-6
1067835	chr4	5379654	5379922	MER113	DNA	hAT-Charlie	26.9	47935	5379779	5380049	105.39093	5379918	CTCF	hg19	K562	106725	4490152	4490427	5379779	5380049	3	0.008391
